,año,tipo institucion,institucion,area,carrera,modalidad,jornada,cantidad
21344,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Salud y Servicios Sociales,QUIMICA Y FARMACIA,Presencial,Diurno,57
21345,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Salud y Servicios Sociales,TECNOLOGIA MEDICA,Presencial,Diurno,78
21346,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Salud y Servicios Sociales,TRABAJO SOCIAL,Presencial,Diurno,64
21347,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Servicios,INGENIERIA AMBIENTAL,Presencial,Diurno,43
21348,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Servicios,INGENIERIA EN CONSERVACION DE RECURSOS NATURALES,Presencial,Diurno,22
21349,2023,Universidades,UNIVERSIDAD DE CONCEPCION,Servicios,INGENIERIA EN PREVENCION DE RIESGOS,Presencial,Diurno,6
21350,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,Agricultura,AGRONOMIA,Presencial,Diurno,24
21351,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,Ciencias,BIOQUIMICA,Presencial,Diurno,16
21352,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,Ciencias,INGENIERIA CIVIL INFORMATICA,Presencial,Diurno,7
21353,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,Ciencias,INGENIERIA CIVIL MATEMATICA,Presencial,Diurno,1
21354,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,Ciencias,INGENIERIA INFORMATICA,Presencial,Diurno,6
21355,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTADOR PUBLICO Y CONTADOR AUDITOR,Presencial,Diurno,29
21356,2023,Universidades,UNIVERSIDAD DE LA FRONTERA,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA COMERCIAL,Presencial,Diurno,32
